Accountability score;Administrative expenses;Charity name;Charity url;City;CN advisory;Compensation leader compensation;Compensation leader expense;Compensation leader title;Excess or deficit for year;Financial score;Fundraising expenses;Net assets;Organization type;Other revenue;Overall score;Payments to affiliates;Program expenses;State;Total contributions
63;124801.0;Abandoned Children's Fund;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13189;Santa Rosa;nan;51625.0;0.42;President, Executive Director;69041.0;83.49;675031.0;396655.0;International : Development and Relief Services ,;105309.0;71.35;0.0;11260337.0;CA;12023901.0
96;344216.0;United Way of South Mississippi;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13838;Gulfport;nan;75000.0;3.27;Executive Director;-210452.0;79.9;160579.0;2695503.0;Community Development : United Ways ,;-36276.0;85.5;0.0;1783931.0;MS;2114550.0
89;357370.0;Arts Council of Princeton;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14543;Princeton;nan;130444.0;7.72;Executive Director;-213042.0;78.63;114590.0;6322704.0;Education : Youth Education Programs and Services;117294.0;83.0;0.0;1216609.0;NJ;605869.0
97;332952.0;Make-A-Wish Foundation of Wisconsin;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7008;Wauwatosa;nan;180284.0;2.67;President & CEO;-217327.0;81.91;1069734.0;8688898.0;Health : Patient and Family Support;50429.0;87.03;223199.0;5331698.0;WI;6461528.0
100;522936.0;The Citizens Foundation, USA;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12225;Elk Grove Village;nan;;;Chief Executive Officer;-488258.0;97.5;141875.0;4106015.0;International : International Peace, Security, and Affairs ,;26239.0;98.23;0.0;6538356.0;IL;6688670.0
85;573075.0;The Greening of Detroit;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7716;Detroit;nan;123046.0;2.9;President;-15013.0;70.47;505315.0;794947.0;Environment : Environmental Protection and Conservation;-29716.0;76.57;0.0;3153398.0;MI;3636028.0
100;186768.0;Trees for the Future;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11443;Silver Spring;nan;130515.0;7.3;Executive Director;97170.0;81.34;361873.0;730099.0;International : Development and Relief Services;264.0;86.8;0.0;1237174.0;MD;1882721.0
96;170025.0;Frederick Rescue Mission;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12795;Frederick;nan;103901.0;2.94;Executive Director;106410.0;88.72;161743.0;4401389.0;Human Services : Homeless Services;188515.0;91.53;0.0;3197049.0;MD;3427283.0
89;109139.0;Faith Family Medical Center;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14645;Nashville;nan;116161.0;6.41;President;-176624.0;93.6;156755.0;2775543.0;Health : Treatment and Prevention Services;12777.0;91.0;0.0;1543550.0;TN;1427218.0
93;11043981.0;Elizabeth Glaser Pediatric AIDS Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4310;Washington;nan;446232.0;0.31;President And CEO;910585.0;82.03;3592814.0;7707695.0;Health : Diseases, Disorders, and Disciplines;147830.0;86.36;0.0;127947036.0;DC;143346586.0
96;1215533.0;Austin Community Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6348;Austin;nan;218246.0;0.6900000000000001;Chief Executive Officer;4317921.0;94.08;342631.0;149549363.0;Community Development : Community Foundations;6767379.0;94.94;0.0;29849693.0;TX;28958399.0
92;1453716.0;Rhode Island Zoological Society;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4896;Providence;nan;152500.0;1.8399999999999999;Executive Director;635035.0;79.68;323202.0;2782149.0;Animals : Zoos and Aquariums;1625700.0;84.55;0.0;6489343.0;RI;3297445.0
85;228249.0;Outdoor Discovery Center Macatawa Greenway;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17037;Holland;nan;145000.0;5.89;Executive Director;36794.0;97.41;218164.0;8458552.0;Environment : Botanical Gardens, Parks, and Nature Centers;-146975.0;89.23;0.0;2011460.0;MI;2344017.0
77;82365.0;Areivim Philanthropic Group;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14089;New York;nan;;;nan;-45673.0;80.21;19500.0;107262.0;Community Development : Jewish Federations ,;0.0;78.54;0.0;905808.0;NY;962000.0
85;118920.0;Camp Aldersgate;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9061;Little Rock;nan;22500.0;1.31;CEO;-601178.0;82.03;242710.0;12628758.0;Health : Patient and Family Support;235092.0;83.44;0.0;1351324.0;AR;614796.0
85;183566.0;Habitat for Humanity of St. Joseph County;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17325;South Bend;nan;100061.0;2.47;Executive Director;792742.0;91.96;189158.0;4687352.0;Community Development : Housing and Neighborhood Development;407848.0;87.96;12930.0;3674350.0;IN;3199713.0
97;3629900.0;Special Olympics;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4486;Washington;nan;414853.0;0.39;Chief Executive Officer;660617.0;83.86;14232395.0;61184040.0;Human Services : Multipurpose Human Service Organizations;4186039.0;88.39;0.0;86073954.0;DC;95819017.0
89;402107.0;Pasadena Conservatory of Music;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16004;Pasadena;nan;130950.0;4.37;Executive Director;-36964.0;94.91;182802.0;9819499.0;Arts, Culture, Humanities : Performing Arts;-15967.0;91.42;0.0;2405752.0;CA;907787.0
100;222744.0;Rainier Scholars;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8724;Seattle;nan;132500.0;3.74;Executive Director;258996.0;90.72;565718.0;6339718.0;Education : Youth Education Programs and Services;11951.0;93.43;0.0;2744948.0;WA;3770737.0
89;884195.0;Management Leadership for Tomorrow;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11230;Bethseda;nan;208710.0;2.56;CEO;1332815.0;92.01;504448.0;2634745.0;Human Services : Social Services;662.0;90.38;0.0;6735222.0;MD;9189124.0
100;186154.0;FSH Society;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9927;Lexington;nan;151092.0;6.31;President, CEO;-321303.0;95.0;158759.0;2642967.0;Health : Diseases, Disorders, and Disciplines;-79501.0;96.46;0.0;2047041.0;MA;2150152.0
96;1454150.0;Association of Graduates of the United States Air Force Academy;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8396;USAF Academy;nan;236926.0;2.31;President, CEO;-1371117.0;91.35;128316.0;38376432.0;Education : Scholarship and Financial Support;2966475.0;93.26;0.0;8630999.0;CO;5214202.0
96;1597925.0;Atlanta Ballet;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6284;Atlanta;nan;245801.0;2.34;President & CEO;554973.0;88.25;904556.0;12670972.0;Arts, Culture, Humanities : Performing Arts;194389.0;91.22;0.0;7967172.0;GA;4883564.0
93;1461732.0;International Center for Journalists;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4919;Washington;nan;289599.0;2.3;President;-1557850.0;96.01;660292.0;23792939.0;International : International Peace, Security, and Affairs;-210012.0;94.3;0.0;10451117.0;DC;11133860.0
77;388279.0;Inner City Christian Federation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9161;Grand Rapids;nan;;;CEO;6028012.0;91.5;338930.0;15712076.0;Community Development : Housing and Neighborhood Development;17062.0;82.66;0.0;3074376.0;MI;1623705.0
97;190200.0;WildCare;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9542;San Rafael;nan;199617.0;6.91;Executive Director;1387317.0;79.23;699702.0;4839305.0;Animals : Wildlife Conservation;74757.0;85.16;0.0;1997782.0;CA;3851765.0
89;212080.0;Staten Island Economic Development Corporation (SIEDC);https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14227;Staten Island;nan;208626.0;9.12;President, CEO;-89974.0;85.38;215714.0;806326.0;Community Development : Housing and Neighborhood Development;123053.0;87.06;0.0;1857841.0;NY;1605583.0
100;102049.0;Foster & Adoptive Care Coalition;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11501;Saint Louis;nan;92497.0;3.04;Executive Director;-106462.0;92.04;411684.0;2021093.0;Human Services : Children's and Family Services;-230285.0;94.37;0.0;2525326.0;MO;3162882.0
81;276814.0;The Generosity Trust;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3466;Chattanooga;nan;125392.0;0.66;President;720274.0;95.0;20354.0;70510017.0;Community Development : Community Foundations;1494587.0;86.1;0.0;18653380.0;TN;18149834.0
100;222823.0;Horizons National;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13170;Wesport;nan;295000.0;8.97;Chief Executive Officer;1014671.0;90.98;395057.0;3253256.0;Education : Youth Education Programs and Services;14237.0;93.62;0.0;2670371.0;CT;4288685.0
85;412494.0;Jewish Federation of Nashville & Middle Tennessee;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13830;Nashville;nan;165200.0;3.34;Executive Director;-194351.0;94.42;390818.0;28053859.0;Community Development : Jewish Federations ,;1231781.0;88.68;0.0;4137085.0;TN;3354441.0
93;1060270.0;Jewish Family Service of Colorado;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14406;Denver;nan;279447.0;2.36;Pres/CEO;-794847.0;87.61;1293721.0;17081040.0;Human Services : Children's and Family Services;-363173.0;89.93;0.0;9454809.0;CO;9158302.0
77;213327.0;International Psoriasis Council;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16367;St. Louis;nan;125940.0;8.09;CEO, Executive Director;82649.0;91.75;86212.0;933059.0;Health : Diseases, Disorders, and Disciplines;2093.0;82.72;0.0;1256379.0;MO;1636474.0
92;146527.0;Virginia Aquarium & Marine Science Center Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10985;Virginia Beach;nan;;;nan;7589508.0;90.0;310042.0;24184403.0;Animals : Zoos and Aquariums;1075288.0;90.94;0.0;2698614.0;VA;8133196.0
93;356580.0;Educational First Steps;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15412;Dallas;nan;107743.0;3.27;Executive Director;1232553.0;92.68;391138.0;7792213.0;Education : Early Childhood Programs and Services;121419.0;92.83;0.0;2538451.0;TX;4378513.0
74;171493.0;Boys & Girls Clubs of Lake & Sumter Counties;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16263;Leesburg;nan;82129.0;3.92;Chief Executive Officer;-48885.0;92.5;75708.0;996609.0;Human Services : Youth Development, Shelter, and Crisis Services;22504.0;80.86;0.0;1845574.0;FL;1785155.0
96;70003.0;Big Brothers Big Sisters of Central Carolinas;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12392;Charlotte;nan;;;CEO;-54411.0;86.64;236831.0;1291150.0;Human Services : Youth Development, Shelter, and Crisis Services;359390.0;90.13;0.0;1560881.0;NC;1453839.0
96;1328867.0;Bideawee;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3365;New York;nan;22346.0;0.22;President, CEO;-153236.0;81.37;1390459.0;25503482.0;Animals : Animal Rights, Welfare, and Services;428306.0;86.52;0.0;7414716.0;NY;6745963.0
97;6361782.0;American Printing House For The Blind;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8072;Louisville;nan;96794.0;0.5;President;3374439.0;81.04;646430.0;125342468.0;Human Services : Social Services;11695432.0;86.42;0.0;12028938.0;KY;10716157.0
81;132842.0;There With Care;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17378;Boulder;nan;98918.0;5.43;Executive Director;133602.0;83.32;426413.0;1605068.0;Health : Patient and Family Support;402975.0;82.12;0.0;1259644.0;CO;1549526.0
82;133853.0;United Way of Kentucky;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14825;Louisville;nan;74571.0;9.07;Executive Director;18567.0;78.37;81881.0;764460.0;Community Development : United Ways ,;44610.0;80.1;0.0;605590.0;KY;795281.0
85;229026.0;Center for Resilient Cities;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14020;Madison;nan;88679.0;8.09;Executive Director;-91647.0;80.01;67846.0;3373393.0;Community Development : Housing and Neighborhood Development;49747.0;82.32;0.0;798673.0;WI;603625.0
100;716023.0;Lifesong for Orphans;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12780;Gridley;nan;;;Chief Executive Officer;1993238.0;100.0;760541.0;16226003.0;Human Services : Children's and Family Services;-5469.0;100.0;0.0;13048541.0;IL;16235496.0
93;110091.0;Greater Hartford Arts Council;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10028;Hartford;nan;165000.0;6.96;CEO;121246.0;73.28;461992.0;1131277.0;Arts, Culture, Humanities : Performing Arts ,;16363.0;80.46;0.0;1797573.0;CT;2474539.0
97;583518.0;American Lung Association of the Midland States;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5198;Dublin;nan;187248.0;2.5700000000000003;Chief Executive Officer;119182.0;85.13;1026834.0;8375342.0;Health : Diseases, Disorders, and Disciplines;231429.0;89.27;668876.0;5664640.0;OH;7089983.0
93;522912.0;Population Reference Bureau;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11928;Washington;nan;254187.0;2.95;President and CEO;-252716.0;85.0;97041.0;8970167.0;Research and Public Policy : Social and Public Policy Research;332836.0;88.29;0.0;7982239.0;DC;7956835.0
85;564029.0;Pilchuck Glass School;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15164;Seattle;nan;167500.0;5.41;Executive Director;278918.0;73.46;582710.0;6171184.0;Education : Youth Education Programs and Services;-225874.0;78.44;0.0;1945294.0;WA;2562217.0
100;552261.0;CuriOdyssey;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12769;San Mateo;nan;147578.0;3.37;Executive Director;2682302.0;81.16;1052723.0;15706277.0;Arts, Culture, Humanities : Museums;603495.0;86.67;0.0;2769811.0;CA;5578134.0
89;462096.0;Dermatology Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17172;Evanston;nan;455563.0;8.91;Executive Director;2637069.0;78.7;770912.0;43477434.0;Health : Medical Research ,;429208.0;83.04;0.0;3876879.0;IL;7317748.0
100;429406.0;Catholic Charities Diocese of Fresno;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13312;Fresno;nan;95000.0;1.75;Executive Director;508026.0;90.87;145558.0;4150175.0;Human Services : Social Services;994672.0;93.54;0.0;4848751.0;CA;4549542.0
100;2593707.0;Room to Read;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10217;San Francisco;nan;232380.0;0.47000000000000003;CEO;-3793915.0;87.88;4555289.0;17578927.0;International : Development and Relief Services;251419.0;91.42;0.0;41324549.0;CA;44428211.0
88;165425.0;The Loft Literary Center;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15135;Minneapolis;nan;25590.0;1.17;Executive Director;244705.0;82.01;267163.0;4569904.0;Arts, Culture, Humanities : Performing Arts;56126.0;84.7;0.0;1738177.0;MN;1566856.0
77;739934.0;Genesis Women's Shelter;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11138;Dallas;nan;177332.0;2.25;Chief Executive Officer;1256831.0;95.57;660605.0;14076619.0;Human Services : Social Services;1149829.0;83.43;0.0;6447415.0;TX;7954956.0
100;79691.0;United Way of Blount County;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12773;Maryville;nan;76909.0;3.92;President & CEO;132436.0;91.7;161560.0;4347813.0;Community Development : United Ways ,;18466.0;94.13;0.0;1720178.0;TN;2074729.0
93;23989371.0;Colonial Williamsburg Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3533;Williamsburg;nan;572654.0;0.41000000000000003;President & CEO;20280486.0;78.96;9071012.0;1163211361.0;Arts, Culture, Humanities : Museums;80609056.0;84.32;0.0;105619181.0;VA;39728293.0
100;63578.0;Habitat for Humanity of Greater Lowell;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15585;Westford;nan;91158.0;4.35;Executive Director;-362761.0;97.5;151870.0;2652904.0;Community Development : Housing and Neighborhood Development;-135656.0;98.23;0.0;1878813.0;MA;737228.0
86;236188.0;Interfaith Worker Justice;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14127;Chicago;nan;17129.0;1.04;Executive Director;-763907.0;70.14;287391.0;1055198.0;Human and Civil Rights : Advocacy and Education;4357.0;76.68;0.0;1108700.0;IL;856714.0
93;73957.0;Father Fred Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15199;Traverse City;nan;59808.0;2.8200000000000003;Executive Director;28104.0;90.13;70646.0;6189059.0;Human Services : Social Services;270326.0;91.44;0.0;1975179.0;MI;1877560.0
100;170143.0;Hesperian Health Guides;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8853;Berkeley;nan;115648.0;6.79;Executive Director;-343947.0;72.97;255319.0;392026.0;International : Development and Relief Services;2950.0;80.88;0.0;1276699.0;CA;1107893.0
96;1869899.0;Organization for Tropical Studies;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9914;Durham;nan;;;President And CEO;-672066.0;77.28;412164.0;16068837.0;Education : Adult Education Programs and Services;673216.0;83.68;0.0;5898553.0;NC;2100149.0
89;160410.0;Tucker-Maxon Oral School;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7913;Portland;nan;101483.0;6.34;Executive Director;300901.0;76.12;183479.0;1049499.0;Education : Special Education;143326.0;81.4;0.0;1254901.0;OR;708511.0
96;3527749.0;WPBT/Channel 2;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11545;Miami;nan;276307.0;1.62;President, CEO;-992020.0;70.0;3454023.0;15615847.0;Arts, Culture, Humanities : Public Broadcasting and Media ,This rating represents consolidated financial data for these organizations:;1619918.0;78.59;0.0;10014262.0;FL;9971898.0
92;122603.0;Attention Homes;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13175;Boulder;nan;88000.0;5.32;Executive Director;236852.0;86.48;321999.0;1526165.0;Human Services : Youth Development, Shelter, and Crisis Services;315580.0;88.89;0.0;1207643.0;CO;1208931.0
86;1140494.0;Memphis Brooks Museum of Art;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14041;Memphis;nan;147995.0;3.34;Executive Director;-166662.0;81.12;220070.0;6258521.0;Arts, Culture, Humanities : Museums;1058404.0;83.37;0.0;3067124.0;TN;3067218.0
96;316503.0;United Way of Erie County;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14498;Erie;nan;148394.0;2.35;President, CPO;-1386317.0;85.37;674605.0;21468106.0;Community Development : United Ways ,;102180.0;89.27;74040.0;5303124.0;PA;4805735.0
93;756957.0;STRIVE;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9366;New York;nan;204958.0;3.56;President, Chief Executive Officer;276019.0;82.91;590198.0;1188215.0;Human Services : Social Services;52380.0;86.94;0.0;4409346.0;NY;5907122.0
70;47542.0;Loaves and Fishes for St. Louis;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16456;Maryland Heights;nan;42000.0;2.4;Executive Director;26736.0;88.62;46528.0;479270.0;Human Services : Social Services;926.0;77.31;0.0;1653995.0;MO;1773875.0
77;147364.0;Oshkosh Area Humane Society;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8416;Oshkosh;nan;;;nan;-162880.0;81.24;41494.0;2993204.0;Animals : Animal Rights, Welfare, and Services;249627.0;79.01;0.0;737001.0;WI;444273.0
100;1005332.0;Far East Broadcasting Company;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3687;La Mirada;nan;204429.0;2.1;President, CEO;1805705.0;82.9;1260527.0;9400173.0;Religion : Religious Media and Broadcasting;47579.0;87.9;0.0;7467886.0;CA;10396823.0
93;159224.0;Developments in Literacy;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9923;Irvine;nan;;;Founder, CEO;-257407.0;97.5;102961.0;1534401.0;Education : Youth Education Programs and Services ,;9787.0;94.74;0.0;2498244.0;CA;2493235.0
100;126279.0;Little Kids Rock;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11055;Verona;nan;160615.0;3.46;CEO;490772.0;86.18;814659.0;2742153.0;Education : Youth Education Programs and Services;311163.0;90.22;0.0;3692118.0;NJ;4812665.0
100;281504.0;Lamb & Lion Ministries;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7318;McKinney;nan;75236.0;2.46;President, Evangelist;-224930.0;95.0;17036.0;1230381.0;Religion : Religious Media and Broadcasting;262523.0;96.46;0.0;2753035.0;TX;2539771.0
93;616604.0;Richmond SPCA;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5485;Richmond;nan;200246.0;3.14;Chief Executive Officer;59439.0;88.36;427138.0;35048481.0;Animals : Animal Rights, Welfare, and Services;1432268.0;90.39;0.0;5313394.0;VA;3291049.0
89;2168000.0;Ordway Center for the Performing Arts;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4275;St. Paul;nan;;;President, CEO;-1585700.0;94.54;1001800.0;61728700.0;Arts, Culture, Humanities : Performing Arts;1176900.0;91.31;0.0;15433800.0;MN;5830700.0
96;124551.0;Adelante Mujeres;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15547;Forest Grove;nan;75100.0;3.71;Executive Director;281460.0;92.35;146656.0;971316.0;Human Services : Social Services;-1172.0;93.89;0.0;1748476.0;OR;1931185.0
67;195080.0;Tony Stewart Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15652;Brownsburg;nan;85500.0;8.82;Executive Director;-119812.0;83.76;36267.0;2332817.0;Education : Scholarship and Financial Support ,;229986.0;73.99;0.0;737704.0;IN;619253.0
63;506289.0;Zion's Hope;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13212;Winter Garden;nan;700.0;0.02;President;-26887.0;72.76;341049.0;679775.0;Religion : Religious Activities;434487.0;67.51;0.0;2039815.0;FL;2043445.0
89;128558.0;Nashville Public Education Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14353;Nashville;nan;265480.0;9.19;President, CEO;-499438.0;93.33;171316.0;1850463.0;Education : Scholarship and Financial Support ,;5913.0;90.9;0.0;2588881.0;TN;2383404.0
89;599292.0;Hope Ministries, Iowa;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9900;Des Moines;nan;153163.0;1.31;Chief Executive Officer;465896.0;92.15;1242722.0;13713708.0;Human Services : Homeless Services;524558.0;90.44;0.0;9843378.0;IA;10439883.0
97;1049934.0;City Harvest;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3513;New York;nan;403924.0;0.32;Executive Director;-694551.0;85.0;6822611.0;18720663.0;Human Services : Food Banks, Food Pantries, and Food Distribution;-827518.0;89.18;0.0;115554389.0;NY;123559901.0
88;223555.0;Edgewood Children's Ranch;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10396;Orlando;nan;58998.0;3.16;Executive Director;-59018.0;90.0;17995.0;4936627.0;Human Services : Children's and Family Services;206625.0;88.95;0.0;1624322.0;FL;1419023.0
82;740208.0;Drisha Institute for Jewish Education;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9364;New York;nan;150759.0;7.46;Dean;-835454.0;69.28;55864.0;7018400.0;Religion : Religious Activities;388176.0;74.82;0.0;1223452.0;NY;700617.0
97;338580.0;Georgia Historical Society;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11028;Savannah;nan;233274.0;9.69;President, CEO;1168160.0;90.53;217314.0;14904161.0;Arts, Culture, Humanities : Libraries, Historical Societies and Landmark Preservation;481194.0;92.97;0.0;1851076.0;GA;2712245.0
54;89116.0;Boy Scouts of America, West Tennessee Area Council;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15875;Jackson;nan;;;Executive Director;-134953.0;83.05;9955.0;1105204.0;Human Services : Youth Development, Shelter, and Crisis Services;12299.0;65.33;0.0;1069977.0;TN;554789.0
85;487607.0;Boy Scouts of America, Middle Tennessee Council;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13739;Nashville;nan;261509.0;3.81;Corporate Secretary;717074.0;86.38;758930.0;33802813.0;Human Services : Youth Development, Shelter, and Crisis Services;1758152.0;85.67;0.0;5610747.0;TN;3299927.0
85;146697.0;Andy Roddick Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17012;Austin;nan;130091.0;6.51;CEO;-4770.0;85.74;421737.0;6387537.0;Human Services : Youth Development, Shelter, and Crisis Services;-410873.0;85.36;0.0;1427904.0;TX;2401824.0
94;1007540.0;American Lung Association in California;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5790;Oakland;nan;203702.0;1.67;President, CEO;1106974.0;85.67;1420942.0;29221970.0;Health : Diseases, Disorders, and Disciplines;2392069.0;89.01;2726892.0;9740791.0;CA;10724042.0
100;979818.0;Horatio Alger Association of Distinguished Americans;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4938;Alexandria;nan;730394.0;3.9699999999999998;Executive Director;2374505.0;89.06;209193.0;10760711.0;Education : Scholarship and Financial Support;361621.0;92.26;0.0;17192071.0;VA;20017683.0
100;141165.0;Hearing Health Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4944;New York;nan;;;Chief Executive Officer;710756.0;87.03;186094.0;7644381.0;Health : Medical Research ,;361613.0;90.82;0.0;2724287.0;NY;3216409.0
96;251597.0;Person-to-Person;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10597;Darien;nan;166385.0;1.23;Executive Director;-34668.0;94.13;505430.0;5332675.0;Human Services : Social Services;327257.0;94.97;0.0;12663370.0;CT;13058472.0
89;507939.0;Wichita Children's Home;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13031;Wichita;nan;120935.0;2.1;Chief Executive Officer;-46049.0;95.43;446576.0;16498726.0;Human Services : Youth Development, Shelter, and Crisis Services;-436016.0;91.57;0.0;4790412.0;KS;4189804.0
100;154687.0;The Wetlands Initiative;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5273;Chicago;nan;121585.0;7.52;Executive Director;1167894.0;92.65;137848.0;7165968.0;Environment : Environmental Protection and Conservation;55523.0;94.8;0.0;1322795.0;IL;2700552.0
89;516549.0;Friends of the Rosamond Gifford Zoo at Burnet Park;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5113;Syracuse;nan;109745.0;2.46;President;-1615744.0;87.11;327836.0;5205358.0;Animals : Zoos and Aquariums;1419262.0;88.01;107968.0;3599795.0;NY;1069720.0
85;5599071.0;Foundation For The Carolinas;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3721;Charlotte;nan;525756.0;0.17;President, CEO;84577823.0;100.0;990122.0;1249303913.0;Community Development : Community Foundations;25125876.0;89.39;0.0;291287782.0;NC;347666005.0
92;157606.0;Ronald McDonald House Charities of Greater Las Vegas;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13413;Las Vegas;nan;105977.0;5.97;Executive Director;489208.0;84.77;293469.0;4712622.0;Health : Patient and Family Support;65797.0;87.83;55502.0;1323953.0;NV;2187591.0
96;144042.0;Northeast Iowa Food Bank;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7036;Waterloo;nan;93670.0;0.75;Executive Director;979857.0;100.0;229350.0;9407082.0;Human Services : Food Banks, Food Pantries, and Food Distribution;8993.0;97.17;0.0;12015750.0;IA;12943143.0
93;317814.0;Walter Hoving Home;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10209;Garrison;nan;80281.0;2.99;President;-3117.0;97.18;124029.0;4000924.0;Health : Treatment and Prevention Services;-23454.0;94.66;0.0;2240999.0;NY;2563490.0
